latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.41838,-155.28183,297.01,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,283.62,3.12,N
19.41743,-155.27748,302.68,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,283.15,2.18,N
19.41656,-155.27345,303.78,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,281.4,2.18,N
19.4128,-155.28297,322.1,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,289.21,3.12,N
19.41374,-155.28729,316.44,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,285.61,3.12,N
19.4119,-155.27881,315.58,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,286.96,2.18,N
19.41103,-155.27483,316.75,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,285.15,2.18,N
19.41018,-155.27087,301.13,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,281.93,3.75,N
19.40723,-155.28413,317.37,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,285.25,4.18,N
19.40635,-155.28011,310.48,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,283,1.81,N
19.4055,-155.27615,307.33,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,282.25,1.81,N
19.40465,-155.27226,296.6,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,281.07,2.12,N
19.40085,-155.28157,295.32,0.41,0.61,2025-02-15,1240,N,nominal,2.0NRT,280.96,1.81,N
18.33093,-70.90132,333.54,0.6,0.71,2025-02-15,1706,N,nominal,2.0NRT,289.65,5.32,D
18.72318,-72.3811,344.73,0.73,0.76,2025-02-15,1706,N,nominal,2.0NRT,296.33,14.49,D
18.72816,-72.38356,338.91,0.73,0.76,2025-02-15,1706,N,nominal,2.0NRT,296.59,9.39,D
19.05442,-72.0128,331.12,0.68,0.74,2025-02-15,1706,N,nominal,2.0NRT,292.75,5.34,D
19.05538,-72.01407,331.47,0.68,0.74,2025-02-15,1706,N,nominal,2.0NRT,290.48,5.61,D
19.06737,-72.74715,333.27,0.75,0.77,2025-02-15,1706,N,nominal,2.0NRT,296.69,4.1,D
19.07104,-72.74916,330.95,0.75,0.77,2025-02-15,1706,N,nominal,2.0NRT,295.16,3.54,D
19.35668,-72.4705,333.06,0.72,0.75,2025-02-15,1706,N,nominal,2.0NRT,296.96,6.73,D
19.35489,-72.47799,334.02,0.72,0.75,2025-02-15,1706,N,nominal,2.0NRT,297.36,6.73,D
19.35528,-72.47201,343.13,0.72,0.75,2025-02-15,1706,N,nominal,2.0NRT,297.67,14.33,D
18.55274,-70.76079,342.09,0.58,0.69,2025-02-15,1847,N,nominal,2.0NRT,292.6,5.76,D
18.55249,-70.75896,342.2,0.58,0.7,2025-02-15,1847,N,nominal,2.0NRT,291.64,7.95,D
18.43704,-72.25034,330.21,0.46,0.64,2025-02-15,1847,N,nominal,2.0NRT,291.72,2.5,D
18.57727,-71.92744,337.55,0.48,0.65,2025-02-15,1847,N,nominal,2.0NRT,299.45,4.66,D
18.71766,-72.39088,339.19,0.45,0.63,2025-02-15,1847,N,nominal,2.0NRT,298.72,3.14,D
18.72525,-72.37444,367,0.46,0.63,2025-02-15,1847,N,high,2.0NRT,299.03,13.41,D
18.7257,-72.36995,356.61,0.46,0.63,2025-02-15,1847,N,nominal,2.0NRT,297.54,14.22,D
18.72374,-72.37368,344.26,0.46,0.63,2025-02-15,1847,N,nominal,2.0NRT,298.19,6.93,D
18.73002,-72.37027,335.76,0.46,0.63,2025-02-15,1847,N,nominal,2.0NRT,294.32,10.65,D
18.7296,-72.37479,350.94,0.46,0.63,2025-02-15,1847,N,nominal,2.0NRT,298.85,6.93,D
18.27137,-77.6989,333.09,0.41,0.45,2025-02-15,1847,N,nominal,2.0NRT,291.34,2.11,D
18.24628,-77.93642,330.27,0.39,0.44,2025-02-15,1847,N,nominal,2.0NRT,295.88,2.32,D
18.88381,-72.29664,333.34,0.46,0.64,2025-02-15,1847,N,nominal,2.0NRT,296.43,3.74,D
18.98198,-71.98396,331.93,0.49,0.65,2025-02-15,1847,N,nominal,2.0NRT,295.68,4.68,D
19.27709,-72.71275,335.38,0.44,0.62,2025-02-15,1847,N,nominal,2.0NRT,299.55,3.67,D
19.91942,-73.031,338.29,0.43,0.62,2025-02-15,1847,N,nominal,2.0NRT,295.67,0.93,D
19.92082,-73.03102,340.81,0.43,0.62,2025-02-15,1847,N,nominal,2.0NRT,295.88,3.5,D
20.04933,-75.46906,343.36,0.59,0.53,2025-02-15,1847,N,nominal,2.0NRT,298.3,26.6,D
20.0626,-75.48418,343.53,0.59,0.53,2025-02-15,1847,N,nominal,2.0NRT,294.94,38.43,D
20.0675,-75.48465,354.57,0.59,0.53,2025-02-15,1847,N,nominal,2.0NRT,302.86,38.43,D
20.10575,-75.37532,330.05,0.6,0.53,2025-02-15,1847,N,low,2.0NRT,301.15,7.08,D
20.01799,-76.55029,338.35,0.51,0.49,2025-02-15,1847,N,nominal,2.0NRT,293.97,6.18,D
20.21067,-75.37693,340.23,0.6,0.53,2025-02-15,1847,N,nominal,2.0NRT,299.05,3.97,D
20.17385,-75.75352,333.86,0.57,0.52,2025-02-15,1847,N,nominal,2.0NRT,299.43,9.39,D
19.96223,-77.56212,331.26,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,294.29,3.58,D
20.17807,-75.75948,344.3,0.57,0.52,2025-02-15,1847,N,nominal,2.0NRT,299.97,9.69,D
20.09784,-76.5404,330.58,0.51,0.49,2025-02-15,1847,N,nominal,2.0NRT,290.65,5.13,D
20.21181,-75.37373,340.23,0.61,0.53,2025-02-15,1847,N,nominal,2.0NRT,297.85,6,D
20.17705,-75.75682,344.38,0.57,0.52,2025-02-15,1847,N,nominal,2.0NRT,300.43,8.44,D
20.09729,-76.54369,335.49,0.51,0.49,2025-02-15,1847,N,nominal,2.0NRT,289.84,6.02,D
20.27184,-75.08411,331.97,0.63,0.54,2025-02-15,1847,N,nominal,2.0NRT,300.52,5.63,D
20.29892,-75.02005,331.82,0.32,0.55,2025-02-15,1847,N,nominal,2.0NRT,297.07,1.54,D
20.03445,-77.45069,332.12,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,295.74,3.07,D
20.03875,-77.45119,341.16,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,296.22,3.07,D
20.05039,-77.42672,349.13,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,293.39,7.91,D
20.24699,-75.74265,337.51,0.57,0.52,2025-02-15,1847,N,nominal,2.0NRT,297.66,6.36,D
20.05187,-77.56017,335.74,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,290.08,1.14,D
20.13167,-77.07822,343.51,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,295.98,11.08,D
20.13096,-77.08038,354.67,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,298.05,14.73,D
20.15923,-77.02843,333.35,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,294.91,1.61,D
20.26596,-76.19233,341.65,0.54,0.51,2025-02-15,1847,N,nominal,2.0NRT,297.71,5.65,D
20.18669,-76.90543,339.59,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,292.09,4.56,D
20.16992,-77.05293,340.99,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,300.76,9.26,D
20.28404,-76.15754,332.63,0.54,0.51,2025-02-15,1847,N,nominal,2.0NRT,299.71,8.06,D
20.2001,-76.90705,345.41,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,294.6,9.89,D
20.25416,-77.20924,338.27,0.46,0.47,2025-02-15,1847,N,nominal,2.0NRT,290.83,3.55,D
20.29284,-76.98813,339.72,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,301.5,2.37,D
20.43451,-76.10355,344.04,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,302.31,6.32,D
20.43392,-76.10886,335.47,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,298.6,6.32,D
20.33098,-77.08633,338.54,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,303.36,3.39,D
20.33043,-77.09097,334.98,0.47,0.48,2025-02-15,1847,N,nominal,2.0NRT,302.11,3.39,D
20.46712,-76.06958,342.85,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,298.98,11.66,D
20.46651,-76.07491,343.83,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,299.83,13.27,D
20.47186,-76.07013,354.28,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,303.51,18.16,D
20.4766,-76.07071,351.41,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,301.28,18.16,D
20.38963,-76.81956,332.03,0.49,0.49,2025-02-15,1847,N,low,2.0NRT,303.22,4.97,D
20.46788,-76.07232,367,0.55,0.51,2025-02-15,1847,N,high,2.0NRT,302.13,27.71,D
20.47318,-76.06756,342.35,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,302.16,20.42,D
20.47262,-76.07288,338.02,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,301.85,16.32,D
20.37857,-77.01621,349.39,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,303.85,10.16,D
20.37805,-77.02083,338.92,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,300.81,10.16,D
20.49143,-76.03179,341.12,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,300.26,8.22,D
20.38302,-77.01677,337.83,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,301.96,10.16,D
20.53057,-75.93762,331.38,0.56,0.52,2025-02-15,1847,N,nominal,2.0NRT,299.93,6.12,D
20.46077,-76.7735,347.56,0.5,0.49,2025-02-15,1847,N,nominal,2.0NRT,305.27,10.32,D
20.54966,-76.028,339.12,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,301.48,6.37,D
20.54906,-76.03335,331.17,0.55,0.51,2025-02-15,1847,N,low,2.0NRT,302.65,6.37,D
20.55382,-76.03394,346.79,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,299.3,9.01,D
20.55322,-76.03929,349.07,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,300.65,20.02,D
20.55262,-76.04465,356.72,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,300.99,20.02,D
20.54488,-76.11404,341.47,0.55,0.51,2025-02-15,1847,N,nominal,2.0NRT,300.94,9.01,D
20.63774,-75.74525,336.04,0.58,0.52,2025-02-15,1847,N,nominal,2.0NRT,299.7,4.64,D
20.61894,-76.35881,337.34,0.53,0.5,2025-02-15,1847,N,nominal,2.0NRT,302.27,7.44,D
20.58591,-76.96578,338.75,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,302.9,6.09,D
20.58807,-76.96902,341.46,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,303.58,4.23,D
20.62279,-76.98293,345.81,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,305.8,7.37,D
20.62726,-76.98349,343.07,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,306.03,7.37,D
20.63227,-76.97937,341.85,0.48,0.48,2025-02-15,1847,N,nominal,2.0NRT,303.8,7.17,D
20.6836,-76.92853,334.51,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,302.2,2.87,D
20.68809,-76.92909,334.32,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,299.99,2.87,D
20.68559,-76.92635,343.34,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,301.21,4.77,D
20.68507,-76.93108,334.22,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,300.09,4.77,D
20.69936,-76.9664,343.72,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,299.96,5.96,D
20.70384,-76.96696,339.73,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,300.68,5.92,D
20.72548,-76.93623,350.04,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,303.02,6,D
20.72997,-76.9368,341.72,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,301.55,6,D
20.72943,-76.94153,354.29,0.49,0.48,2025-02-15,1847,N,nominal,2.0NRT,302.59,12.08,D
20.81237,-76.77707,342.89,0.5,0.49,2025-02-15,1847,N,nominal,2.0NRT,306.5,6.2,D
20.80895,-76.77474,342.17,0.5,0.49,2025-02-15,1847,N,nominal,2.0NRT,306.71,5.02,D
20.8135,-76.77534,343.41,0.5,0.49,2025-02-15,1847,N,nominal,2.0NRT,306.52,4.38,D
20.81018,-76.9309,339.59,0.49,0.49,2025-02-15,1847,N,nominal,2.0NRT,303.55,5.07,D
20.81574,-76.92197,345.31,0.49,0.49,2025-02-15,1847,N,nominal,2.0NRT,303.47,8.83,D
20.82023,-76.92257,345.24,0.49,0.49,2025-02-15,1847,N,nominal,2.0NRT,301.21,8.83,D
20.78066,-77.54424,338.77,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,305.11,7.96,D
20.78498,-77.5448,344.37,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,304.38,7.96,D
20.78447,-77.54913,350.05,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,304.05,7.96,D
20.7893,-77.54536,352.93,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,304,6.83,D
20.79361,-77.54594,334.48,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,304.13,6.83,D
20.80564,-77.48106,336.8,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,302.8,11.84,D
20.834,-77.27695,341.29,0.47,0.47,2025-02-15,1847,N,nominal,2.0NRT,302.39,8.08,D
20.83347,-77.28149,332.74,0.47,0.47,2025-02-15,1847,N,nominal,2.0NRT,301.35,3.88,D
20.8105,-77.47726,355.74,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,306.4,11.84,D
20.81483,-77.47781,356.54,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,305.44,10.69,D
20.81432,-77.4822,339.68,0.45,0.47,2025-02-15,1847,N,nominal,2.0NRT,301.77,10.69,D
20.76933,-77.89495,367,0.43,0.46,2025-02-15,1847,N,high,2.0NRT,302.34,10.61,D
20.81865,-77.48278,331.66,0.45,0.47,2025-02-15,1847,N,low,2.0NRT,302.72,10.69,D
20.76734,-77.91142,342.57,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,299.92,3.05,D
20.77405,-77.89138,331.6,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,298.89,13.07,D
20.77355,-77.89552,342.87,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,308.71,58.49,D
20.76136,-78.03082,351.58,0.42,0.45,2025-02-15,1847,N,nominal,2.0NRT,294.69,10.23,D
20.78319,-77.92188,348.37,0.42,0.46,2025-02-15,1847,N,nominal,2.0NRT,295.62,13.71,D
20.79313,-77.91066,330.33,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,297.05,3.98,D
20.78297,-77.92173,344.25,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,294.72,13.2,D
20.79282,-77.91051,332.36,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,297.71,2.76,D
20.81287,-77.77367,342.73,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,300.92,4.82,D
20.83173,-77.6469,337.77,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,306.03,7.16,D
20.82879,-77.67256,345.99,0.44,0.46,2025-02-15,1847,N,nominal,2.0NRT,305.19,6.27,D
20.79744,-77.94453,333.71,0.42,0.45,2025-02-15,1847,N,nominal,2.0NRT,295.91,3.74,D
20.81944,-77.7916,332.34,0.43,0.46,2025-02-15,1847,N,low,2.0NRT,305.1,4.51,D
20.81268,-77.85007,349.42,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,302.06,6.4,D
20.82405,-77.82623,367,0.43,0.46,2025-02-15,1847,N,high,2.0NRT,303.33,18.51,D
20.82454,-77.82205,341.23,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,299.81,8.29,D
20.82067,-77.85537,351.64,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,304.87,45.72,D
20.82878,-77.82262,367,0.43,0.46,2025-02-15,1847,N,high,2.0NRT,304,19.87,D
20.85286,-77.61482,330.42,0.44,0.46,2025-02-15,1847,N,low,2.0NRT,303.63,2.46,D
20.82927,-77.81845,356.09,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,308.67,19.87,D
20.8283,-77.8268,334.08,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,299.32,5.7,D
20.834,-77.81484,342.25,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,302.32,14.08,D
20.83351,-77.81903,343.26,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,305.86,19.87,D
20.84557,-77.86297,344.4,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,297.14,4.11,D
21.00589,-76.4995,343.58,0.52,0.5,2025-02-15,1847,N,nominal,2.0NRT,300.18,6.53,D
20.8498,-77.86354,345.45,0.43,0.46,2025-02-15,1847,N,nominal,2.0NRT,297.23,5.09,D
20.86746,-77.82359,334.77,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,301.83,4.45,D
20.8722,-77.81999,340.32,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,299.33,7.32,D
20.93014,-77.58993,337.48,0.45,0.47,2025-02-15,1849,N,nominal,2.0NRT,303.15,6.75,D
20.88682,-77.94812,348.8,0.42,0.46,2025-02-15,1849,N,nominal,2.0NRT,282.54,12.6,D
20.88303,-78.0141,344.86,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,270.34,10.1,D
20.88253,-78.01817,332.46,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,267.57,6.37,D
21.02769,-76.84036,330.5,0.5,0.49,2025-02-15,1849,N,low,2.0NRT,301.05,5.04,D
20.88772,-78.01059,340.04,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,269.96,10.1,D
20.88672,-78.01873,346.53,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,270.54,6.37,D
20.88722,-78.01466,357.2,0.42,0.45,2025-02-15,1849,N,low,2.0NRT,274.07,10.1,D
20.88709,-77.94756,345.85,0.42,0.46,2025-02-15,1849,N,nominal,2.0NRT,284.24,11.62,D
20.88375,-78.01368,353.01,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,274.19,13.86,D
20.88328,-78.01775,348.82,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,271.18,9.28,D
20.88747,-78.01832,346.48,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,269.21,7.44,D
20.88795,-78.01424,356.99,0.42,0.45,2025-02-15,1849,N,low,2.0NRT,272.21,15.5,D
20.89546,-77.98621,335.98,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,277.84,2.95,D
21.02841,-76.8433,330.87,0.5,0.49,2025-02-15,1849,N,low,2.0NRT,301,2.61,D
20.9049,-77.94157,330.06,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,286.96,4.72,D
20.89966,-77.98678,333.59,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,277.22,3.23,D
20.90912,-77.94212,341.98,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,287.16,4.72,D
20.98288,-77.52955,332.43,0.45,0.47,2025-02-15,1849,N,nominal,2.0NRT,300.8,3.28,D
21.03765,-77.12878,340.92,0.48,0.48,2025-02-15,1849,N,nominal,2.0NRT,304.03,3.28,D
21.04125,-77.17635,336.18,0.48,0.48,2025-02-15,1849,N,nominal,2.0NRT,304.48,4.99,D
20.95836,-78.17108,354.82,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,270.44,10.31,D
20.96252,-78.17164,335.19,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,271.87,4.67,D
21.00897,-77.82518,331.9,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,292.15,2.28,D
21.00786,-77.82375,332.92,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,292.27,4.39,D
21.01586,-77.86692,334.81,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,296.13,3.33,D
21.01539,-77.87109,335.07,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,298.37,3.33,D
21.0113,-78.19774,331.6,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,287.73,3.88,D
21.01082,-78.20172,336.99,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,290.43,3.88,D
21.04037,-78.20166,367,0.41,0.45,2025-02-15,1849,N,high,2.0NRT,295.12,25.33,D
21.07407,-77.92093,340.82,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,299.91,7.37,D
21.03988,-78.20564,333.22,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,293.62,25.33,D
21.04606,-78.25886,334.57,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,287.08,4.24,D
21.10404,-77.81448,337.49,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,296.22,4.92,D
21.11713,-77.77753,338.25,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,292.84,2.7,D
21.10417,-77.92078,350.98,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,298.93,6.48,D
21.12227,-77.84258,331,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,301.1,5.14,D
21.12176,-77.84679,342.03,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,300.66,4.99,D
21.10402,-77.92014,350.26,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,300.85,8.37,D
21.12108,-77.84602,343.03,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,302,6.86,D
21.17056,-77.6795,341.44,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,296.04,12.64,D
21.17194,-77.89107,350.31,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,303.16,6.59,D
21.21738,-77.68993,336.64,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,299.1,6.8,D
21.20016,-77.83508,340.93,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,297.52,5.61,D
21.20382,-77.98393,336.63,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,293.85,4.83,D
21.20804,-77.98447,333.68,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,293.7,4.02,D
21.20765,-77.98419,340.62,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,293.95,7.54,D
21.31993,-77.18213,336.5,0.48,0.48,2025-02-15,1849,N,nominal,2.0NRT,296.9,5.31,D
21.31941,-77.18682,338.96,0.48,0.48,2025-02-15,1849,N,nominal,2.0NRT,299.6,3.89,D
21.21517,-78.21251,336.91,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,298.22,5.19,D
21.2147,-78.21652,332.07,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,296.59,3.1,D
21.20099,-78.3676,344.85,0.4,0.45,2025-02-15,1849,N,nominal,2.0NRT,295.11,6.92,D
21.28982,-77.6457,339.55,0.45,0.47,2025-02-15,1849,N,nominal,2.0NRT,300.98,7.02,D
21.28931,-77.65006,341.1,0.45,0.47,2025-02-15,1849,N,nominal,2.0NRT,302.01,7.1,D
21.26239,-77.9195,339.91,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,299.82,4.9,D
21.27514,-78.24082,354.5,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,301.44,44.07,D
21.32055,-77.90171,343.48,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,301.41,5.26,D
21.32409,-77.90157,333.5,0.43,0.46,2025-02-15,1849,N,nominal,2.0NRT,294.92,5.6,D
21.28725,-78.40302,347.6,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,300.32,3.23,D
21.29137,-78.40358,334,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,297.06,3.23,D
21.28583,-78.45039,334.19,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,296.81,2.95,D
21.43098,-77.83826,349.34,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,296.33,16.1,D
21.40123,-78.23315,330.65,0.41,0.45,2025-02-15,1849,N,low,2.0NRT,300.96,1.64,D
19.51484,-90.47773,350.9,0.49,0.48,2025-02-15,1849,N,nominal,2.0NRT,287.28,9.2,D
21.42433,-78.25257,367,0.41,0.45,2025-02-15,1849,N,high,2.0NRT,302.7,13.26,D
21.42764,-78.22442,341.01,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,302.24,4.47,D
21.42481,-78.24854,354.91,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,309.2,20.81,D
21.43181,-78.22497,355.21,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,307.76,13.56,D
21.43598,-78.22552,344,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,302.69,13.56,D
21.45875,-78.21219,333.56,0.42,0.45,2025-02-15,1849,N,low,2.0NRT,304.82,3.69,D
21.46244,-78.21679,349.05,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,309.16,22.19,D
21.46196,-78.22083,341.22,0.42,0.45,2025-02-15,1849,N,nominal,2.0NRT,307.64,22.19,D
21.53138,-78.29015,337.06,0.41,0.45,2025-02-15,1849,N,nominal,2.0NRT,304.54,3.03,D
21.55425,-78.45028,340.69,0.4,0.45,2025-02-15,1849,N,nominal,2.0NRT,295.77,6.7,D
19.39359,-92.04247,330.8,0.62,0.54,2025-02-15,1849,N,nominal,2.0NRT,277.88,8.51,D
21.67307,-78.62059,351.61,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,308.45,13.67,D
21.66374,-78.90659,336.86,0.57,0.43,2025-02-15,1849,N,nominal,2.0NRT,291.65,7.24,D
21.63713,-79.32093,330.47,0.54,0.42,2025-02-15,1849,N,nominal,2.0NRT,300.22,6.42,D
21.67135,-79.42683,334.59,0.54,0.42,2025-02-15,1849,N,nominal,2.0NRT,293,8.09,D
21.77318,-78.78236,367,0.39,0.44,2025-02-15,1849,N,high,2.0NRT,303.54,12.13,D
21.8808,-77.85255,330.48,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,298.96,2.76,D
21.77363,-78.77857,350.56,0.39,0.44,2025-02-15,1849,N,nominal,2.0NRT,301.14,8.51,D
21.77273,-78.78616,346.1,0.39,0.44,2025-02-15,1849,N,nominal,2.0NRT,301.47,12.13,D
21.8851,-77.8531,340.59,0.44,0.46,2025-02-15,1849,N,nominal,2.0NRT,299.22,3.67,D
21.86524,-78.94412,333.26,0.57,0.43,2025-02-15,1849,N,nominal,2.0NRT,300.44,2.06,D
21.90315,-78.72968,338.63,0.39,0.44,2025-02-15,1849,N,nominal,2.0NRT,303.78,3.04,D
21.90721,-78.73022,336.54,0.39,0.44,2025-02-15,1849,N,nominal,2.0NRT,303.05,2.18,D
21.84212,-79.26807,330.75,0.55,0.43,2025-02-15,1849,N,nominal,2.0NRT,293.93,5.86,D
21.88527,-78.947,346.39,0.57,0.43,2025-02-15,1849,N,nominal,2.0NRT,300.82,9.01,D
21.89101,-79.09933,338.75,0.56,0.43,2025-02-15,1849,N,nominal,2.0NRT,304.96,4.83,D
22.01015,-78.65816,341.14,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,299.4,40.96,D
22.00969,-78.66206,355.89,0.4,0.44,2025-02-15,1849,N,nominal,2.0NRT,309.38,40.96,D
22.00923,-78.66592,309.63,0.4,0.44,2025-02-15,1849,N,low,2.0NRT,312.13,61.31,D
