latitude,longitude,brightness,acq_date,acq_time
32.23631,-84.2087,1,2025-03-27,1940
32.11349,-86.70162,1,2025-03-27,1940
32.23643,-84.21304,1,2025-03-27,1940
32.20987,-85.66021,1,2025-03-27,1940
32.20959,-85.66615,1,2025-03-27,1940
32.20931,-85.67204,1,2025-03-27,1940
32.20758,-85.70779,1,2025-03-27,1940
32.20729,-85.71374,1,2025-03-27,1940
32.25019,-85.62047,1,2025-03-27,1940
32.42305,-84.69218,1,2025-03-27,1940
32.41912,-84.6936,1,2025-03-27,1940
32.47609,-84.43897,1,2025-03-27,1940
32.47583,-84.44598,1,2025-03-27,1940
32.47365,-84.67643,2,2025-03-27,1940
32.48038,-84.67673,1,2025-03-27,1940
31.38629,-85.61228,1,2025-03-27,1940
31.39668,-84.36108,1,2025-03-27,1940
31.26006,-85.13428,1,2025-03-27,1940
31.2609,-85.13436,1,2025-03-27,1940
26.94455,-108.3239,1,2025-03-27,1940
32.4801,-84.68346,1,2025-03-27,1940
27.32349,-107.39242,1,2025-03-27,1940
27.32762,-107.39751,1,2025-03-27,1940
32.47234,-90.43998,1,2025-03-27,1940
32.76619,-85.42345,1,2025-03-27,1940
32.7597,-85.42316,1,2025-03-27,1940
32.46929,-90.43809,1,2025-03-27,1940
30.65499,-83.41322,1,2025-03-27,1940
29.96691,-106.97301,1,2025-03-27,1940
26.52671,-109.10466,1,2025-03-27,1940
29.96234,-106.97169,1,2025-03-27,1940
32.76605,-85.42191,1,2025-03-27,1940
32.73292,-84.95859,1,2025-03-27,1940
30.65835,-83.41518,1,2025-03-27,1940
27.83758,-107.378,2,2025-03-27,1940
32.48245,-84.67921,1,2025-03-27,1940
32.48269,-84.67233,1,2025-03-27,1940
32.47596,-84.67207,1,2025-03-27,1940
30.96329,-83.62824,1,2025-03-27,1940
30.96118,-83.6282,1,2025-03-27,1940
27.8646,-108.42773,1,2025-03-27,1940
32.04914,-100.68549,1,2025-03-27,1940
32.73565,-96.19751,1,2025-03-27,1940
33.08444,-88.79167,1,2025-03-27,1940
30.49447,-109.63329,2,2025-03-27,1940
34.71977,-85.37234,1,2025-03-27,1940
34.72682,-85.35953,1,2025-03-27,1940
34.72661,-85.3655,1,2025-03-27,1940
34.53384,-89.81162,1,2025-03-27,1940
34.78113,-86.2841,1,2025-03-27,1940
34.71333,-85.36781,2,2025-03-27,1940
34.75579,-87.44805,1,2025-03-27,1940
34.92278,-83.28645,1,2025-03-27,1940
34.03077,-95.87773,1,2025-03-27,1940
34.71317,-85.37263,2,2025-03-27,1940
34.75375,-87.451,2,2025-03-27,1940
34.92348,-83.2865,1,2025-03-27,1940
34.8852,-85.43526,1,2025-03-27,1940
33.63891,-99.30316,2,2025-03-27,1940
35.22901,-87.48048,2,2025-03-27,1940
35.22874,-87.48573,2,2025-03-27,1940
35.04656,-90.16339,1,2025-03-27,1940
33.923,-100.06178,1,2025-03-27,1940
33.91971,-100.06104,1,2025-03-27,1940
35.00415,-88.76258,1,2025-03-27,1940
35.00447,-88.76251,1,2025-03-27,1940
34.87165,-90.23055,1,2025-03-27,1940
34.87217,-90.22353,1,2025-03-27,1940
34.98473,-88.04823,1,2025-03-27,1940
34.98498,-88.04358,2,2025-03-27,1940
34.979,-88.04787,1,2025-03-27,1940
34.91596,-88.37116,1,2025-03-27,1940
34.91241,-88.37176,2,2025-03-27,1940
34.60295,-91.95187,2,2025-03-27,1940
34.5984,-91.9513,2,2025-03-27,1940
30.49541,-109.62946,2,2025-03-27,1940
34.01083,-96.8879,1,2025-03-27,1940
34.43923,-84.20808,1,2025-03-27,1940
34.72015,-85.36153,1,2025-03-27,1940
34.71297,-85.37807,2,2025-03-27,1940
34.70657,-85.37253,2,2025-03-27,1940
34.70676,-85.36742,2,2025-03-27,1940
34.64658,-85.39344,1,2025-03-27,1940
34.64812,-85.3923,1,2025-03-27,1940
34.32676,-88.46962,1,2025-03-27,1940
34.32703,-88.46518,1,2025-03-27,1940
34.30231,-88.41022,2,2025-03-27,1940
34.30256,-88.40594,2,2025-03-27,1940
31.4691,-107.66201,2,2025-03-27,1940
34.71995,-85.36712,1,2025-03-27,1940
31.46805,-107.65928,1,2025-03-27,1940
34.24284,-84.96675,1,2025-03-27,1940
32.41306,-101.63814,1,2025-03-27,1940
33.89052,-89.22236,1,2025-03-27,1940
32.36924,-101.6459,1,2025-03-27,1940
33.81808,-88.81727,2,2025-03-27,1940
33.81835,-88.81324,2,2025-03-27,1940
33.76678,-89.47987,1,2025-03-27,1940
33.82801,-88.40839,1,2025-03-27,1940
33.82828,-88.40409,1,2025-03-27,1940
33.92483,-85.64365,2,2025-03-27,1940
33.92499,-85.64004,2,2025-03-27,1940
34.15102,-87.67376,1,2025-03-27,1940
35.74394,-95.16306,1,2025-03-27,1942
35.74268,-95.17477,2,2025-03-27,1942
36.10828,-90.82989,1,2025-03-27,1942
35.2955,-94.619,1,2025-03-27,1942
35.78147,-94.8475,1,2025-03-27,1942
35.77867,-94.84512,1,2025-03-27,1942
35.63759,-91.37935,2,2025-03-27,1942
35.20603,-95.89561,2,2025-03-27,1942
36.00539,-90.92079,1,2025-03-27,1942
35.74201,-95.17244,1,2025-03-27,1942
36.09697,-89.31236,1,2025-03-27,1942
35.65002,-94.56207,1,2025-03-27,1942
35.98058,-90.78936,2,2025-03-27,1942
35.97564,-90.78883,1,2025-03-27,1942
35.60449,-94.6119,2,2025-03-27,1942
36.03094,-89.33131,1,2025-03-27,1942
35.97829,-89.93111,1,2025-03-27,1942
35.97805,-89.93491,2,2025-03-27,1942
35.97758,-89.93394,2,2025-03-27,1942
35.54467,-94.66283,1,2025-03-27,1942
35.54534,-94.65664,1,2025-03-27,1942
35.53679,-94.66144,2,2025-03-27,1942
35.77754,-94.84695,1,2025-03-27,1942
35.93459,-89.7131,1,2025-03-27,1942
35.39427,-95.35724,1,2025-03-27,1942
35.39489,-95.35162,1,2025-03-27,1942
35.39556,-95.35542,1,2025-03-27,1942
35.39176,-95.3548,1,2025-03-27,1942
35.31686,-95.89603,1,2025-03-27,1942
35.37558,-95.18948,1,2025-03-27,1942
35.744,-91.36897,1,2025-03-27,1942
35.37177,-95.18868,1,2025-03-27,1942
35.25854,-96.13299,1,2025-03-27,1942
35.25916,-96.12783,2,2025-03-27,1942
35.25245,-96.12146,1,2025-03-27,1942
35.20909,-95.90154,2,2025-03-27,1942
35.2054,-95.90092,1,2025-03-27,1942
35.21056,-95.82574,1,2025-03-27,1942
35.38629,-95.83383,1,2025-03-27,1942
39.09848,-96.57787,2,2025-03-27,1942
39.10159,-96.5842,2,2025-03-27,1942
36.50552,-96.54008,1,2025-03-27,1942
36.5,-96.55512,2,2025-03-27,1942
36.50062,-96.5499,1,2025-03-27,1942
36.50251,-96.53417,1,2025-03-27,1942
36.50376,-96.52371,3,2025-03-27,1942
36.50438,-96.51847,2,2025-03-27,1942
36.49574,-96.55965,2,2025-03-27,1942
36.49636,-96.55445,2,2025-03-27,1942
36.49699,-96.54923,1,2025-03-27,1942
36.50074,-96.51781,2,2025-03-27,1942
36.4921,-96.55898,2,2025-03-27,1942
36.50489,-96.54533,1,2025-03-27,1942
36.49273,-96.55377,2,2025-03-27,1942
35.04018,-96.31552,2,2025-03-27,1942
35.03656,-96.31487,2,2025-03-27,1942
35.64591,-89.93244,1,2025-03-27,1942
35.86855,-85.25814,1,2025-03-27,1942
35.61097,-89.91016,1,2025-03-27,1942
35.52843,-90.85777,1,2025-03-27,1942
35.70486,-86.57864,1,2025-03-27,1942
35.40976,-91.09758,3,2025-03-27,1942
35.40493,-91.09703,1,2025-03-27,1942
35.63113,-85.38544,2,2025-03-27,1942
35.33035,-89.70544,2,2025-03-27,1942
36.49335,-96.54855,1,2025-03-27,1942
40.49006,-98.15861,4,2025-03-27,1942
36.50426,-96.55056,1,2025-03-27,1942
36.5079,-96.55122,1,2025-03-27,1942
39.10223,-96.57851,2,2025-03-27,1942
39.09784,-96.58355,2,2025-03-27,1942
39.09473,-96.57721,1,2025-03-27,1942
39.09035,-96.58222,1,2025-03-27,1942
38.20387,-102.64384,2,2025-03-27,1942
38.31775,-96.44582,3,2025-03-27,1942
38.31401,-96.44516,2,2025-03-27,1942
37.40749,-96.73775,1,2025-03-27,1942
37.40811,-96.73245,1,2025-03-27,1942
37.26794,-96.94626,1,2025-03-27,1942
37.27162,-96.18618,1,2025-03-27,1942
36.50853,-96.546,1,2025-03-27,1942
37.26852,-96.17998,1,2025-03-27,1942
37.15803,-96.00345,1,2025-03-27,1942
35.48523,-106.40763,1,2025-03-27,1942
36.96753,-96.32729,1,2025-03-27,1942
36.96657,-95.93666,1,2025-03-27,1942
37.25272,-91.68463,1,2025-03-27,1942
37.18663,-92.29704,1,2025-03-27,1942
37.18727,-92.29515,1,2025-03-27,1942
36.51938,-97.83743,1,2025-03-27,1942
37.05807,-92.79209,1,2025-03-27,1942
37.05363,-92.79136,1,2025-03-27,1942
36.51217,-96.54666,2,2025-03-27,1942
37.16179,-96.0041,1,2025-03-27,1942
40.48714,-98.1526,3,2025-03-27,1942
39.67438,-94.98585,2,2025-03-27,1942
41.11094,-91.09072,1,2025-03-27,1942
36.46671,-96.52224,1,2025-03-27,1942
36.83549,-92.91385,2,2025-03-27,1942
36.83596,-92.90839,2,2025-03-27,1942
36.46307,-96.52161,1,2025-03-27,1942
36.4643,-96.51117,3,2025-03-27,1942
36.46553,-96.50071,2,2025-03-27,1942
36.46614,-96.49548,2,2025-03-27,1942
36.46065,-96.51051,1,2025-03-27,1942
36.87663,-92.25679,1,2025-03-27,1942
36.87206,-92.25607,1,2025-03-27,1942
36.48367,-96.07491,1,2025-03-27,1942
36.87301,-92.25487,1,2025-03-27,1942
36.75223,-93.39213,1,2025-03-27,1942
36.46609,-96.52747,1,2025-03-27,1942
36.75271,-93.38703,1,2025-03-27,1942
36.41442,-96.31086,1,2025-03-27,1942
36.41504,-96.30558,1,2025-03-27,1942
36.35686,-96.25688,1,2025-03-27,1942
36.36546,-96.22879,1,2025-03-27,1942
36.35426,-96.25964,1,2025-03-27,1942
36.66398,-93.29011,1,2025-03-27,1942
36.31932,-96.23714,1,2025-03-27,1942
36.31995,-96.23181,2,2025-03-27,1942
36.31564,-96.2365,2,2025-03-27,1942
36.31627,-96.23119,2,2025-03-27,1942
36.27943,-96.2246,1,2025-03-27,1942
36.27452,-96.23462,1,2025-03-27,1942
36.27514,-96.22929,1,2025-03-27,1942
36.38666,-96.60658,1,2025-03-27,1942
36.80048,-90.23389,1,2025-03-27,1942
36.84037,-92.90907,2,2025-03-27,1942
36.47036,-96.52288,2,2025-03-27,1942
36.49648,-96.52235,2,2025-03-27,1942
36.4971,-96.51714,1,2025-03-27,1942
36.49771,-96.51192,1,2025-03-27,1942
36.85899,-93.05117,1,2025-03-27,1942
36.48846,-96.5583,2,2025-03-27,1942
36.48909,-96.55311,2,2025-03-27,1942
36.49283,-96.5217,2,2025-03-27,1942
36.49345,-96.51648,1,2025-03-27,1942
36.49407,-96.51126,1,2025-03-27,1942
36.48545,-96.55242,1,2025-03-27,1942
36.48794,-96.53146,1,2025-03-27,1942
36.48856,-96.52625,1,2025-03-27,1942
36.48181,-96.55174,1,2025-03-27,1942
36.47343,-96.49681,2,2025-03-27,1942
36.4843,-96.53081,1,2025-03-27,1942
36.48128,-96.52492,4,2025-03-27,1942
36.48314,-96.50927,2,2025-03-27,1942
36.48375,-96.50405,1,2025-03-27,1942
36.47702,-96.52947,2,2025-03-27,1942
36.47887,-96.51381,2,2025-03-27,1942
36.47949,-96.5086,2,2025-03-27,1942
36.48011,-96.50337,1,2025-03-27,1942
36.48073,-96.49814,1,2025-03-27,1942
36.47338,-96.52879,3,2025-03-27,1942
36.474,-96.52355,2,2025-03-27,1942
36.47523,-96.51312,2,2025-03-27,1942
36.47585,-96.50792,2,2025-03-27,1942
36.47708,-96.49747,2,2025-03-27,1942
36.48066,-96.53014,2,2025-03-27,1942
36.2604,-96.22667,1,2025-03-27,1942
36.25893,-96.22369,1,2025-03-27,1942
36.80427,-90.23307,1,2025-03-27,1942
35.85429,-95.24207,1,2025-03-27,1942
35.85492,-95.23617,1,2025-03-27,1942
35.84532,-95.25262,2,2025-03-27,1942
35.84596,-95.24671,1,2025-03-27,1942
36.30332,-89.77866,1,2025-03-27,1942
36.30367,-89.77866,1,2025-03-27,1942
36.33001,-88.83429,1,2025-03-27,1942
35.97473,-93.36952,2,2025-03-27,1942
35.36114,-98.43717,1,2025-03-27,1942
35.75297,-95.18832,3,2025-03-27,1942
35.75361,-95.18247,3,2025-03-27,1942
35.75424,-95.17664,1,2025-03-27,1942
35.75101,-95.17026,1,2025-03-27,1942
36.43719,-90.51812,1,2025-03-27,1942
35.75164,-95.16444,2,2025-03-27,1942
35.74653,-95.17542,2,2025-03-27,1942
35.74779,-95.16376,1,2025-03-27,1942
38.13437,-103.48449,1,2025-03-27,1942
39.67393,-94.99051,1,2025-03-27,1942
39.73082,-94.52909,1,2025-03-27,1942
39.73036,-94.53401,1,2025-03-27,1942
39.49487,-97.20846,1,2025-03-27,1942
39.54675,-97.62047,1,2025-03-27,1942
40.99453,-90.91983,1,2025-03-27,1942
40.99992,-90.91631,1,2025-03-27,1942
40.99969,-90.9203,1,2025-03-27,1942
38.827,-107.93468,1,2025-03-27,1942
41.11117,-91.08678,1,2025-03-27,1942
35.74528,-95.18708,1,2025-03-27,1942
36.61361,-87.63221,1,2025-03-27,1942
36.62004,-87.62203,2,2025-03-27,1942
36.62104,-87.60088,1,2025-03-27,1942
36.61875,-90.7164,2,2025-03-27,1942
36.61375,-90.71593,1,2025-03-27,1942
36.58656,-90.59879,3,2025-03-27,1942
36.58773,-90.5992,3,2025-03-27,1942
36.58826,-90.59209,2,2025-03-27,1942
35.60388,-99.2141,2,2025-03-27,1942
35.6045,-99.20981,2,2025-03-27,1942
36.45661,-91.53979,1,2025-03-27,1942
35.60056,-99.21338,2,2025-03-27,1942
35.60117,-99.20909,2,2025-03-27,1942
36.45185,-91.53929,1,2025-03-27,1942
35.59723,-99.21265,2,2025-03-27,1942
36.08379,-95.20683,1,2025-03-27,1942
36.63547,-87.62062,1,2025-03-27,1942
36.63569,-87.61536,1,2025-03-27,1942
36.62931,-87.62563,1,2025-03-27,1942
36.62952,-87.62038,1,2025-03-27,1942
36.6236,-87.61996,1,2025-03-27,1942
35.89493,-96.53909,1,2025-03-27,1942
35.89421,-96.5415,1,2025-03-27,1942
35.89059,-96.54085,1,2025-03-27,1942
36.63835,-87.61246,1,2025-03-27,1942
36.05905,-94.92103,1,2025-03-27,1942
36.6319,-87.62275,1,2025-03-27,1942
36.63216,-87.61748,1,2025-03-27,1942
36.62597,-87.62244,1,2025-03-27,1942
36.62622,-87.61715,1,2025-03-27,1942
36.61953,-87.63263,1,2025-03-27,1942
36.62029,-87.61671,2,2025-03-27,1942
41.11513,-91.10698,2,2025-03-27,1942
36.38303,-96.60593,1,2025-03-27,1942
32.19852,-109.12209,2,2025-03-27,1942
32.19774,-109.12544,1,2025-03-27,1942
42.69398,-96.7258,1,2025-03-27,1945
43.73231,-94.96073,1,2025-03-27,1945
43.13374,-101.4412,1,2025-03-27,1945
43.13442,-101.43641,1,2025-03-27,1945
43.11713,-101.67949,1,2025-03-27,1945
43.99004,-94.11638,2,2025-03-27,1945
44.22763,-95.12666,1,2025-03-27,1945
44.24789,-94.98798,1,2025-03-27,1945
44.50034,-92.2834,1,2025-03-27,1945
44.6062,-92.77578,2,2025-03-27,1945
44.60574,-92.78312,1,2025-03-27,1945
44.61058,-92.78365,1,2025-03-27,1945
44.36753,-96.23172,1,2025-03-27,1945
43.84417,-101.72273,2,2025-03-27,1945
44.70121,-95.44845,2,2025-03-27,1945
45.01632,-95.10006,1,2025-03-27,1945
45.01584,-95.1058,1,2025-03-27,1945
45.01743,-95.10223,1,2025-03-27,1945
45.2192,-93.72462,2,2025-03-27,1945
45.21872,-93.73136,2,2025-03-27,1945
45.21674,-93.72431,2,2025-03-27,1945
43.70801,-94.78111,2,2025-03-27,1945
43.0663,-97.40315,1,2025-03-27,1945
43.63877,-89.35111,2,2025-03-27,1945
43.63896,-89.34588,2,2025-03-27,1945
42.59471,-94.07256,2,2025-03-27,1945
42.61689,-94.61752,1,2025-03-27,1945
42.57364,-95.7385,1,2025-03-27,1945
42.54487,-97.76604,1,2025-03-27,1945
42.54857,-97.76674,1,2025-03-27,1945
41.14914,-100.22048,1,2025-03-27,1945
43.13298,-92.51772,1,2025-03-27,1945
42.62416,-98.75863,1,2025-03-27,1945
42.62836,-98.75397,1,2025-03-27,1945
42.63192,-98.75473,1,2025-03-27,1945
43.21182,-92.39003,1,2025-03-27,1945
42.85501,-97.97325,3,2025-03-27,1945
43.1333,-95.39514,2,2025-03-27,1945
43.13284,-95.40029,2,2025-03-27,1945
43.18617,-94.93749,2,2025-03-27,1945
43.11605,-95.8997,1,2025-03-27,1945
43.12011,-95.90039,1,2025-03-27,1945
43.21793,-94.96986,1,2025-03-27,1945
43.21585,-94.97115,1,2025-03-27,1945
43.14293,-95.95595,1,2025-03-27,1945
43.46454,-92.3442,2,2025-03-27,1945
45.22139,-93.72494,2,2025-03-27,1945
45.2132,-94.62212,1,2025-03-27,1945
45.21538,-95.65499,1,2025-03-27,1945
45.30854,-94.8227,1,2025-03-27,1945
46.6782,-95.611,1,2025-03-27,1945
46.746,-97.36964,1,2025-03-27,1945
46.27844,-106.4354,2,2025-03-27,1945
48.05444,-94.82319,1,2025-03-27,1945
47.83839,-99.83708,2,2025-03-27,1945
41.88834,-93.84875,1,2025-03-27,1945
41.14513,-100.22442,1,2025-03-27,1945
41.14577,-100.21967,1,2025-03-27,1945
41.14242,-100.21886,1,2025-03-27,1945
46.20307,-94.42133,1,2025-03-27,1945
41.14306,-100.2141,1,2025-03-27,1945
41.14435,-100.20461,1,2025-03-27,1945
41.1397,-100.21327,2,2025-03-27,1945
41.14035,-100.20853,2,2025-03-27,1945
41.14098,-100.2038,2,2025-03-27,1945
41.33408,-98.69875,1,2025-03-27,1945
41.33471,-98.69351,1,2025-03-27,1945
41.1357,-100.21722,1,2025-03-27,1945
41.13634,-100.21246,2,2025-03-27,1945
41.13698,-100.20773,2,2025-03-27,1945
41.1437,-100.20935,1,2025-03-27,1945
46.20354,-94.41471,1,2025-03-27,1945
46.19902,-94.41398,2,2025-03-27,1945
46.1995,-94.40726,1,2025-03-27,1945
45.21379,-97.63099,1,2025-03-27,1945
45.56172,-94.32912,1,2025-03-27,1945
45.39111,-96.46014,1,2025-03-27,1945
45.7511,-91.4314,1,2025-03-27,1945
45.75634,-91.43182,1,2025-03-27,1945
45.64164,-95.98936,1,2025-03-27,1945
45.64581,-95.99006,3,2025-03-27,1945
45.64535,-95.99542,2,2025-03-27,1945
45.90071,-92.57639,3,2025-03-27,1945
45.90521,-92.58486,3,2025-03-27,1945
45.91108,-92.56956,3,2025-03-27,1945
45.91062,-92.57748,2,2025-03-27,1945
45.9053,-92.58556,2,2025-03-27,1945
45.91109,-92.57024,4,2025-03-27,1945
45.91067,-92.57817,4,2025-03-27,1945
46.11551,-92.83862,1,2025-03-27,1945
46.12041,-92.83923,1,2025-03-27,1945
44.21599,-107.93733,2,2025-03-27,1945
44.21611,-107.93233,2,2025-03-27,1945
44.21495,-107.93811,2,2025-03-27,1945
46.11688,-92.83777,2,2025-03-27,1945
42.59027,-94.07192,3,2025-03-27,1945
42.57684,-94.12886,1,2025-03-27,1945
42.5773,-94.12305,1,2025-03-27,1945
42.45881,-95.47263,1,2025-03-27,1945
41.31042,-99.82419,2,2025-03-27,1945
41.31573,-99.81046,1,2025-03-27,1945
41.3151,-99.81532,1,2025-03-27,1945
41.31382,-99.825,2,2025-03-27,1945
41.97341,-93.47483,1,2025-03-27,1945
41.94815,-94.6145,1,2025-03-27,1945
42.04386,-94.16393,1,2025-03-27,1945
41.42756,-99.96497,2,2025-03-27,1945
41.4282,-99.96012,2,2025-03-27,1945
41.43095,-99.96578,2,2025-03-27,1945
41.43691,-99.94725,1,2025-03-27,1945
41.43562,-99.95694,1,2025-03-27,1945
41.43433,-99.96661,1,2025-03-27,1945
41.4403,-99.94807,1,2025-03-27,1945
41.43965,-99.95292,1,2025-03-27,1945
41.43901,-99.95776,1,2025-03-27,1945
41.43772,-99.96743,1,2025-03-27,1945
41.44239,-99.95858,1,2025-03-27,1945
41.44175,-99.96342,1,2025-03-27,1945
41.4411,-99.96826,1,2025-03-27,1945
41.48499,-99.71674,1,2025-03-27,1945
41.31107,-99.81934,2,2025-03-27,1945
41.93521,-95.93876,1,2025-03-27,1945
41.3117,-99.81452,1,2025-03-27,1945
41.31298,-99.80479,1,2025-03-27,1945
41.29796,-99.7892,2,2025-03-27,1945
41.30005,-99.79974,4,2025-03-27,1945
41.30135,-99.79,2,2025-03-27,1945
41.3007,-99.79485,2,2025-03-27,1945
41.29875,-99.80945,2,2025-03-27,1945
41.29875,-99.80644,3,2025-03-27,1945
41.30131,-99.78696,2,2025-03-27,1945
41.30215,-99.80725,3,2025-03-27,1945
41.30407,-99.79263,2,2025-03-27,1945
41.30151,-99.81209,3,2025-03-27,1945
41.30747,-99.79343,2,2025-03-27,1945
41.30554,-99.80806,2,2025-03-27,1945
41.3049,-99.8129,2,2025-03-27,1945
41.30427,-99.81773,2,2025-03-27,1945
41.31022,-99.7991,3,2025-03-27,1945
41.30958,-99.804,3,2025-03-27,1945
41.30894,-99.80886,2,2025-03-27,1945
41.3083,-99.81371,2,2025-03-27,1945
41.30703,-99.82339,2,2025-03-27,1945
41.75992,-95.85135,1,2025-03-27,1945
41.31362,-99.7999,1,2025-03-27,1945
41.31234,-99.80968,1,2025-03-27,1945
41.13763,-100.203,2,2025-03-27,1945
41.45061,-100.10495,2,2025-03-27,1945
41.45399,-100.10576,2,2025-03-27,1945
42.14912,-95.89262,1,2025-03-27,1945
42.16618,-96.00848,1,2025-03-27,1945
42.17155,-95.99537,2,2025-03-27,1945
42.17085,-96.0024,2,2025-03-27,1945
42.17554,-95.99616,2,2025-03-27,1945
42.17484,-96.00314,2,2025-03-27,1945
42.17416,-96.00993,2,2025-03-27,1945
42.16743,-96.00822,1,2025-03-27,1945
42.17273,-95.99509,2,2025-03-27,1945
42.17207,-96.00214,2,2025-03-27,1945
42.17672,-95.9959,2,2025-03-27,1945
42.17541,-96.00968,2,2025-03-27,1945
42.18804,-96.00497,1,2025-03-27,1945
42.46742,-94.49494,1,2025-03-27,1945
42.49252,-94.56026,1,2025-03-27,1945
42.52556,-94.37926,1,2025-03-27,1945
42.5304,-94.37428,1,2025-03-27,1945
42.52992,-94.37988,1,2025-03-27,1945
42.52579,-94.38154,1,2025-03-27,1945
42.53059,-94.37654,1,2025-03-27,1945
42.45469,-95.47194,1,2025-03-27,1945
40.75716,-105.57262,1,2025-03-27,1945
41.44997,-100.10975,1,2025-03-27,1945
40.75747,-105.55119,2,2025-03-27,1945
41.76727,-99.00095,2,2025-03-27,1945
41.45334,-100.11057,1,2025-03-27,1945
41.45737,-100.10657,3,2025-03-27,1945
41.54064,-99.56142,2,2025-03-27,1945
41.54343,-99.56712,3,2025-03-27,1945
41.54408,-99.56218,2,2025-03-27,1945
41.54751,-99.56293,2,2025-03-27,1945
41.54686,-99.5679,3,2025-03-27,1945
41.54593,-99.56525,2,2025-03-27,1945
41.5453,-99.5702,2,2025-03-27,1945
41.54936,-99.56601,2,2025-03-27,1945
41.5528,-99.56676,1,2025-03-27,1945
41.68829,-99.14516,1,2025-03-27,1945
41.69177,-99.14594,2,2025-03-27,1945
41.69112,-99.15109,1,2025-03-27,1945
41.69459,-99.15185,1,2025-03-27,1945
41.67817,-99.59331,2,2025-03-27,1945
41.68159,-99.59414,2,2025-03-27,1945
41.68501,-99.59499,2,2025-03-27,1945
41.68844,-99.5958,2,2025-03-27,1945
41.68779,-99.60079,2,2025-03-27,1945
41.76791,-98.99577,2,2025-03-27,1945
41.76662,-99.00616,1,2025-03-27,1945
41.13512,-100.2188,1,2025-03-27,1945
41.1525,-100.2213,1,2025-03-27,1945
41.13643,-100.2093,2,2025-03-27,1945
41.11702,-100.22425,2,2025-03-27,1945
41.11496,-100.21393,3,2025-03-27,1945
41.11431,-100.21868,3,2025-03-27,1945
41.60921,-95.70837,2,2025-03-27,1945
41.60966,-95.70371,2,2025-03-27,1945
41.36314,-97.16721,1,2025-03-27,1945
41.53979,-95.08784,1,2025-03-27,1945
39.06363,-110.15054,2,2025-03-27,1945
41.51281,-93.78333,1,2025-03-27,1945
41.51474,-93.78115,1,2025-03-27,1945
41.50172,-91.15657,1,2025-03-27,1945
41.26932,-93.17239,1,2025-03-27,1945
40.81287,-95.80508,1,2025-03-27,1945
41.13578,-100.21404,2,2025-03-27,1945
41.11833,-100.21474,4,2025-03-27,1945
41.12038,-100.22505,2,2025-03-27,1945
41.12103,-100.22031,4,2025-03-27,1945
41.13708,-100.20457,2,2025-03-27,1945
41.33527,-98.69621,2,2025-03-27,1945
41.13045,-100.2275,1,2025-03-27,1945
41.13176,-100.21798,1,2025-03-27,1945
41.13242,-100.21323,2,2025-03-27,1945
41.13111,-100.22275,1,2025-03-27,1945
41.12775,-100.22192,2,2025-03-27,1945
41.1284,-100.21717,2,2025-03-27,1945
41.12906,-100.21242,4,2025-03-27,1945
41.12373,-100.22586,1,2025-03-27,1945
41.12439,-100.22112,2,2025-03-27,1945
41.12504,-100.21636,2,2025-03-27,1945
41.12709,-100.22668,1,2025-03-27,1945
48.01233,-103.36456,2,2025-03-27,1947
47.93148,-103.33758,2,2025-03-27,1947
47.93479,-103.33862,2,2025-03-27,1947
48.00977,-103.35832,1,2025-03-27,1947
48.00902,-103.36353,1,2025-03-27,1947
48.01307,-103.35935,2,2025-03-27,1947
46.35666,-118.03982,3,2025-03-27,1947
48.01564,-103.36559,2,2025-03-27,1947
48.0149,-103.37079,2,2025-03-27,1947
47.15333,-114.71572,2,2025-03-27,1947
47.15762,-114.71735,1,2025-03-27,1947
47.92818,-103.33653,2,2025-03-27,1947
46.35797,-118.03529,2,2025-03-27,1947
46.35399,-118.049,2,2025-03-27,1947
48.01159,-103.36977,2,2025-03-27,1947
47.92892,-103.33135,2,2025-03-27,1947
47.91569,-103.32719,2,2025-03-27,1947
47.92156,-103.33447,2,2025-03-27,1947
47.76013,-103.0134,1,2025-03-27,1947
47.89403,-103.30949,1,2025-03-27,1947
47.89733,-103.31055,2,2025-03-27,1947
46.35259,-118.05383,2,2025-03-27,1947
47.90395,-103.31264,2,2025-03-27,1947
47.90321,-103.31782,2,2025-03-27,1947
47.92561,-103.33031,2,2025-03-27,1947
47.90725,-103.31367,2,2025-03-27,1947
47.90982,-103.31989,1,2025-03-27,1947
47.91386,-103.31573,1,2025-03-27,1947
47.91313,-103.32093,1,2025-03-27,1947
47.919,-103.32823,2,2025-03-27,1947
47.91826,-103.33343,2,2025-03-27,1947
47.92231,-103.32928,2,2025-03-27,1947
47.91056,-103.3147,1,2025-03-27,1947
47.90063,-103.31161,2,2025-03-27,1947
28.20023,-108.13764,1,2025-03-27,2002
27.32636,-107.39355,1,2025-03-27,2002
26.67282,-107.23307,2,2025-03-27,2002
26.67064,-107.22682,2,2025-03-27,2002
26.66988,-107.2311,2,2025-03-27,2002
26.66915,-107.23525,2,2025-03-27,2002
26.67345,-107.23151,2,2025-03-27,2002
27.87123,-108.43406,2,2025-03-27,2002
27.86124,-108.42647,2,2025-03-27,2002
26.67356,-107.22878,2,2025-03-27,2002
27.85489,-108.41972,1,2025-03-27,2002
27.8388,-107.37702,2,2025-03-27,2002
27.22613,-108.98805,1,2025-03-27,2002
27.32558,-107.39801,1,2025-03-27,2002
26.67702,-107.23191,2,2025-03-27,2002
27.32288,-107.39272,2,2025-03-27,2002
